cod_municipio;cod_unico_endereco;num_quadra;nom_logradouro;num_endereco;nom_logradouro_adjacente;dim_testada;dim_profundidade
4104501;4104501.119814-0;4104501.119814-0; RUA DA GOIABEIRA;533;;10;20
4104501;4104501.119822-0;4104501.119822-0; RUA DA GOIABEIRA;517;;10;20
4104501;4104501.11983-1;4104501.11983-1; RUA MINAS GERAIS;329;;10;20
4104501;4104501.11983-2;4104501.11983-2; RUA MINAS GERAIS;329;;10;20
4104501;4104501.119831-0;4104501.119831-0; RUA DA GOIABEIRA;505;;10;20
4104501;4104501.119849-0;4104501.119849-0; RUA TIBIRICA;98;;10;20
4104501;4104501.119857-0;4104501.119857-0; RUA TIBIRICA;102;;10;20
4104501;4104501.119865-0;4104501.119865-0; RUA ANTONIO NIEHUES;788;;10;20
4104501;4104501.119873-0;4104501.119873-0; RUA ANTONIO NIEHUES;776;;10;20
4104501;4104501.119881-1;4104501.119881-1; RUA ANTONIO NIEHUES;770;;10;20
4104501;4104501.119890-0;4104501.119890-0; RUA ANTONIO NIEHUES;754;;10;20
4104501;4104501.119903-0;4104501.119903-0; RUA ANTONIO NIEHUES;742;;10;20
4104501;4104501.11991-1;4104501.11991-1; RUA MINAS GERAIS;317;;10;20
4104501;4104501.119911-0;4104501.119911-0; RUA ANTONIO NIEHUES;736;;10;20
4104501;4104501.119938-1;4104501.119938-1; ESTRADA MUNICIPAL (CONT.ALAGOAS);116;;10;20
4104501;4104501.119938-2;4104501.119938-2; ESTRADA MUNICIPAL (CONT.ALAGOAS);116;;10;20
4104501;4104501.119946-1;4104501.119946-1; RUA GUAJUVIRA ;2073;;10;20
4104501;4104501.119954-0;4104501.119954-0; RUA VERDE ;660;;10;20
4104501;4104501.119962-1;4104501.119962-1; RUA OTAVIO FRANCISCO DE MATTOS;95;;10;20
4104501;4104501.119962-2;4104501.119962-2; RUA OTAVIO FRANCISCO DE MATTOS;95;;10;20
4104501;4104501.119971-0;4104501.119971-0; AV. ESPIRITO SANTO;1259;;10;20
4104501;4104501.119989-0;4104501.119989-0; AV. ESPIRITO SANTO;1233;;10;20
4104501;4104501.119997-0;4104501.119997-0; RUA TUPINAMBAS;231;;10;20
4104501;4104501.120006-1;4104501.120006-1; RUA TAMOIOS;1730;;10;20
4104501;4104501.120014-0;4104501.120014-0; RUA ANTONIO NIEHUES;833;;10;20
4104501;4104501.120022-0;4104501.120022-0; RUA ANTONIO NIEHUES;825;;10;20
4104501;4104501.120031-0;4104501.120031-0; RUA ANTONIO NIEHUES;807;;10;20
4104501;4104501.120049-0;4104501.120049-0; RUA ANTONIO NIEHUES;799;;10;20
4104501;4104501.120057-0;4104501.120057-0; RUA ANTONIO NIEHUES;781;;10;20
4104501;4104501.120065-1;4104501.120065-1; AV. BOTUCARIS;1419;;10;20
4104501;4104501.120073-1;4104501.120073-1; AV. BOTUCARIS;1419;;10;20
4104501;4104501.120081-1;4104501.120081-1; AV. INDEPENDENCIA;711;;10;20
4104501;4104501.12009-1;4104501.12009-1; RUA MINAS GERAIS;291;;10;20
4104501;4104501.120090-1;4104501.120090-1; AV. INDEPENDENCIA;711;;10;20
4104501;4104501.1201-1;4104501.1201-1; AV. ATAIDES ROBERTO ESCHER;203;;10;20
4104501;4104501.1201-3;4104501.1201-3; AV. ATAIDES ROBERTO ESCHER;203;;10;20
4104501;4104501.120103-1;4104501.120103-1; AV. INDEPENDENCIA;711;;10;20
4104501;4104501.120111-1;4104501.120111-1; AV. INDEPENDENCIA;711;;10;20
4104501;4104501.120120-1;4104501.120120-1; AV. BOTUCARIS;21;;10;20
4104501;4104501.120138-1;4104501.120138-1; AV. BOTUCARIS;21;;10;20
4104501;4104501.120146-1;4104501.120146-1; RUA SEM NOME;588;;10;20
4104501;4104501.120146-2;4104501.120146-2; RUA SEM NOME;588;;10;20
4104501;4104501.120154-1;4104501.120154-1; RUA TAMOIOS ;813;;10;20
4104501;4104501.120162-1;4104501.120162-1; RUA PADRE CIRILO;916;;10;20
4104501;4104501.12017-1;4104501.12017-1; RUA MINAS GERAIS;271;;10;20
4104501;4104501.120171-1;4104501.120171-1; AV. INDEPENDENCIA ;2207;;10;20
4104501;4104501.120189-1;4104501.120189-1; AV. INDEPENDENCIA ;2211;;10;20
4104501;4104501.120197-1;4104501.120197-1; AV. INDEPENDENCIA ;2201;;10;20
4104501;4104501.120201-1;4104501.120201-1; AV. INDEPENDENCIA ;2201;;10;20
4104501;4104501.120219-1;4104501.120219-1; AV. BOTUCARIS;1419;;10;20
4104501;4104501.120227-1;4104501.120227-1; AV. BOTUCARIS;1419;;10;20
4104501;4104501.12025-1;4104501.12025-1; RUA DR.LEOPOLDO SCHMIDT;722;;10;20
4104501;4104501.120294-1;4104501.120294-1; AV. PARANA;488;;10;20
4104501;4104501.120294-2;4104501.120294-2; AV. PARANA;488;;10;20
4104501;4104501.120308-0;4104501.120308-0; AV. PARANA;474;;10;20
4104501;4104501.120316-1;4104501.120316-1; RUA SEM NOME;566;;10;20
4104501;4104501.120324-1;4104501.120324-1; RUA TAMOIOS ;799;;10;20
4104501;4104501.120324-2;4104501.120324-2; RUA TAMOIOS ;799;;10;20
4104501;4104501.12033-1;4104501.12033-1; RUA OTAVIO KISCHNER;388;;10;20
4104501;4104501.120341-0;4104501.120341-0; RUA PARAIBA ;1518;;10;20
4104501;4104501.120359-1;4104501.120359-1; AV. INDEPENDENCIA ;1955;;10;20
4104501;4104501.120367-0;4104501.120367-0; AV. RIO GRANDE DO SUL;;;10;20
4104501;4104501.120383-0;4104501.120383-0; RUA TAMOIOS;2128;;10;20
4104501;4104501.120391-0;4104501.120391-0; RUA TAMOIOS;2140;;10;20
4104501;4104501.120405-0;4104501.120405-0; RUA PERNAMBUCO ;2116;;10;20
4104501;4104501.12041-1;4104501.12041-1; RUA OTAVIO KISCHNER;376;;10;20
4104501;4104501.120413-0;4104501.120413-0; RUA TAMOIOS;2104;;10;20
4104501;4104501.120421-0;4104501.120421-0; RUA TAMOIOS;2092;;10;20
4104501;4104501.120430-1;4104501.120430-1; RUA PERNAMBUCO ;750;;10;20
4104501;4104501.120430-2;4104501.120430-2; RUA PERNAMBUCO ;750;;10;20
4104501;4104501.120430-3;4104501.120430-3; RUA PERNAMBUCO ;750;;10;20
4104501;4104501.120430-4;4104501.120430-4; RUA PERNAMBUCO ;750;;10;20
4104501;4104501.120430-5;4104501.120430-5; RUA PERNAMBUCO ;750;;10;20
4104501;4104501.120430-6;4104501.120430-6; RUA PERNAMBUCO ;750;;10;20
4104501;4104501.120430-7;4104501.120430-7; RUA PERNAMBUCO ;750;;10;20
4104501;4104501.120448-1;4104501.120448-1; RUA TAMOIOS;2052;;10;20
4104501;4104501.120456-2;4104501.120456-2; RUA PERNAMBUCO ;849;;10;20
4104501;4104501.120464-1;4104501.120464-1; RUA PERNAMBUCO ;837;;10;20
4104501;4104501.120472-0;4104501.120472-0; RUA PERNAMBUCO ;825;;10;20
4104501;4104501.120481-0;4104501.120481-0; RUA PERNAMBUCO ;813;;10;20
4104501;4104501.120499-0;4104501.120499-0; RUA PERNAMBUCO ;701;;10;20
4104501;4104501.12050-1;4104501.12050-1; RUA OTAVIO KISCHNER;354;;10;20
4104501;4104501.120502-0;4104501.120502-0; RUA PERNAMBUCO ;789;;10;20
4104501;4104501.120511-0;4104501.120511-0; RUA PERNAMBUCO ;777;;10;20
4104501;4104501.120529-0;4104501.120529-0; RUA PERNAMBUCO ;755;;10;20
4104501;4104501.120537-0;4104501.120537-0; RUA PERNAMBUCO ;;;10;20
4104501;4104501.120545-1;4104501.120545-1; RUA OTAVIO FRANCISCO DE MATTOS;1787;;10;20
4104501;4104501.120553-0;4104501.120553-0; RUA ANTONIO NIEHUES;333;;10;20
4104501;4104501.120561-1;4104501.120561-1; RUA OTAVIO FRANCISCO DE MATTOS;648;;10;20
4104501;4104501.120570-1;4104501.120570-1; AV. 7 DE SETEMBRO;621;;10;20
4104501;4104501.120588-1;4104501.120588-1; AV. 7 DE SETEMBRO;631;;10;20
4104501;4104501.120596-1;4104501.120596-1; AV. 7 DE SETEMBRO;623;;10;20
4104501;4104501.120600-1;4104501.120600-1; AV. 7 DE SETEMBRO;623;;10;20
4104501;4104501.120618-1;4104501.120618-1; AV. UBIRAJARAS;261;;10;20
4104501;4104501.120626-0;4104501.120626-0; AV. UBIRAJARAS;253;;10;20
4104501;4104501.120634-0;4104501.120634-0; AV. UBIRAJARAS;237;;10;20
4104501;4104501.120642-0;4104501.120642-0; RUA MINAS GERAIS;1001;;10;20
4104501;4104501.120651-0;4104501.120651-0; RUA MINAS GERAIS;4925;;10;20
4104501;4104501.120669-1;4104501.120669-1; RUA JOSÉ ROYER ;989;;10;20
4104501;4104501.120677-1;4104501.120677-1; RUA JOSÉ ROYER ;977;;10;20
4104501;4104501.12068-1;4104501.12068-1; RUA OTAVIO KISCHNER;328;;10;20
4104501;4104501.12068-2;4104501.12068-2; RUA OTAVIO KISCHNER;328;;10;20
4104501;4104501.120685-0;4104501.120685-0; RUA JOSÉ ROYER ;965;;10;20
4104501;4104501.120693-1;4104501.120693-1; RUA JOSÉ ROYER ;951;;10;20
4104501;4104501.120707-0;4104501.120707-0; RUA JOSÉ ROYER ;939;;10;20
4104501;4104501.120715-0;4104501.120715-0; RUA JOSÉ ROYER ;927;;10;20
4104501;4104501.120723-0;4104501.120723-0; RUA JOSÉ ROYER ;913;;10;20
4104501;4104501.120731-0;4104501.120731-0; RUA JOSÉ ROYER ;905;;10;20
4104501;4104501.120740-0;4104501.120740-0; RUA CARIRIS ;988;;10;20
4104501;4104501.120758-0;4104501.120758-0; RUA CARIRIS ;900;;10;20
4104501;4104501.12076-0;4104501.12076-0; RUA OTAVIO KISCHNER;314;;10;20
4104501;4104501.120766-0;4104501.120766-0; RUA CARIRIS ;1010;;10;20
4104501;4104501.120774-1;4104501.120774-1; RUA LORENO LAGEMANN;186;;10;20
4104501;4104501.120782-1;4104501.120782-1; RUA LORENO LAGEMANN;186;;10;20
4104501;4104501.120791-0;4104501.120791-0; RUA CARIRIS ;1022;;10;20
4104501;4104501.120804-0;4104501.120804-0; RUA CARIRIS ;1036;;10;20
4104501;4104501.120812-0;4104501.120812-0; RUA CARIRIS ;1050;;10;20
4104501;4104501.120821-0;4104501.120821-0; RUA CARIRIS ;1060;;10;20
4104501;4104501.120839-0;4104501.120839-0; RUA CARIRIS ;1072;;10;20
4104501;4104501.12084-0;4104501.12084-0; RUA OTAVIO KISCHNER;290;;10;20
4104501;4104501.120847-1;4104501.120847-1; RUA CARIRIS ;1100;;10;20
4104501;4104501.120855-1;4104501.120855-1; RUA MINAS GERAIS;4939;;10;20
4104501;4104501.120863-0;4104501.120863-0; RUA BETO MARCELLO ;987;;10;20
4104501;4104501.120871-0;4104501.120871-0; RUA BETO MARCELLO ;1001;;10;20
4104501;4104501.120880-0;4104501.120880-0; RUA BETO MARCELLO ;1015;;10;20
4104501;4104501.120898-0;4104501.120898-0; RUA BETO MARCELLO ;1025;;10;20
4104501;4104501.120901-1;4104501.120901-1; RUA BETO MARCELLO ;1037;;10;20
4104501;4104501.120910-1;4104501.120910-1; RUA BETO MARCELLO ;1049;;10;20
4104501;4104501.12092-1;4104501.12092-1; RUA OTAVIO KISCHNER;268;;10;20
4104501;4104501.120928-0;4104501.120928-0; RUA BETO MARCELLO ;1061;;10;20
4104501;4104501.120936-0;4104501.120936-0; RUA BETO MARCELLO ;1077;;10;20
4104501;4104501.120944-1;4104501.120944-1; RUA BETO MARCELLO ;1085;;10;20
4104501;4104501.120961-0;4104501.120961-0; RUA MINAS GERAIS;4731;;10;20
4104501;4104501.120979-0;4104501.120979-0; RUA MINAS GERAIS;4743;;10;20
4104501;4104501.120987-0;4104501.120987-0; RUA MINAS GERAIS;4755;;10;20
4104501;4104501.120995-0;4104501.120995-0; RUA MINAS GERAIS;4777;;10;20
4104501;4104501.1210-1;4104501.1210-1; AV. INDEPENDENCIA ;1618;;10;20
4104501;4104501.121002-0;4104501.121002-0; RUA MINAS GERAIS;4855;;10;20
4104501;4104501.121011-0;4104501.121011-0; RUA JOSÉ ROYER ;986;;10;20
4104501;4104501.121029-0;4104501.121029-0; RUA JOSÉ ROYER ;978;;10;20
4104501;4104501.121037-0;4104501.121037-0; RUA JOSÉ ROYER ;964;;10;20
4104501;4104501.121045-0;4104501.121045-0; RUA JOSÉ ROYER ;950;;10;20
4104501;4104501.121053-0;4104501.121053-0; RUA JOSÉ ROYER ;940;;10;20
4104501;4104501.12106-1;4104501.12106-1; RUA LORENO LAGEMANN;796;;10;20
4104501;4104501.121061-0;4104501.121061-0; RUA JOSÉ ROYER ;926;;10;20
4104501;4104501.121070-1;4104501.121070-1; RUA JOSÉ ROYER ;914;;10;20
4104501;4104501.121088-0;4104501.121088-0; RUA JOSÉ ROYER ;904;;10;20
4104501;4104501.121096-0;4104501.121096-0; RUA ANTONIO NIEHUES;338;;10;20
4104501;4104501.121100-0;4104501.121100-0; RUA OTAVIO KISCHNER;;;10;20
4104501;4104501.121118-0;4104501.121118-0; RUA NATALINO CENSI ;1091;;10;20
4104501;4104501.121126-1;4104501.121126-1; RUA MINAS GERAIS;4669;;10;20
4104501;4104501.121134-1;4104501.121134-1; RUA NATALINO CENSI ;1077;;10;20
4104501;4104501.12114-1;4104501.12114-1; RUA MINAS GERAIS;129;;10;20
4104501;4104501.12114-2;4104501.12114-2; RUA MINAS GERAIS;129;;10;20
4104501;4104501.121142-1;4104501.121142-1; RUA NATALINO CENSI ;1061;;10;20
4104501;4104501.121151-0;4104501.121151-0; RUA NATALINO CENSI ;1047;;10;20
4104501;4104501.121169-0;4104501.121169-0; RUA NATALINO CENSI ;1039;;10;20
4104501;4104501.121177-1;4104501.121177-1; AV. PARANA;596;;10;20
4104501;4104501.121177-2;4104501.121177-2; AV. PARANA;596;;10;20
4104501;4104501.121185-2;4104501.121185-2; AV. PARANA;608;;10;20
4104501;4104501.121193-1;4104501.121193-1; AV. PARANA;620;;10;20
4104501;4104501.121207-0;4104501.121207-0; RUA SANTA CATARINA ;2218;;10;20
4104501;4104501.121215-0;4104501.121215-0; RUA SANTA CATARINA ;2206;;10;20
4104501;4104501.12122-1;4104501.12122-1; RUA LORENO LAGEMANN;698;;10;20
4104501;4104501.121223-0;4104501.121223-0; RUA SANTA CATARINA ;2194;;10;20
4104501;4104501.121231-0;4104501.121231-0; RUA SANTA CATARINA ;2182;;10;20
4104501;4104501.121240-0;4104501.121240-0; RUA SANTA CATARINA ;2170;;10;20
4104501;4104501.121258-0;4104501.121258-0; RUA SANTA CATARINA ;2158;;10;20
4104501;4104501.121266-0;4104501.121266-0; RUA SANTA CATARINA ;2150;;10;20
4104501;4104501.121274-0;4104501.121274-0; RUA SANTA CATARINA ;2136;;10;20
4104501;4104501.121282-0;4104501.121282-0; RUA SANTA CATARINA ;2124;;10;20
4104501;4104501.121291-0;4104501.121291-0; RUA SANTA CATARINA ;2112;;10;20
4104501;4104501.121304-0;4104501.121304-0; RUA SANTA CATARINA ;2100;;10;20
4104501;4104501.12131-1;4104501.12131-1; RUA OIAPOS;699;;10;20
4104501;4104501.12131-2;4104501.12131-2; RUA OIAPOS;699;;10;20
4104501;4104501.121312-0;4104501.121312-0; RUA SANTA CATARINA ;2090;;10;20
4104501;4104501.121321-0;4104501.121321-0; RUA SANTA CATARINA ;2078;;10;20
4104501;4104501.121339-0;4104501.121339-0; RUA SANTA CATARINA ;2064;;10;20
4104501;4104501.121347-0;4104501.121347-0; RUA SANTA CATARINA ;2046;;10;20
4104501;4104501.121355-0;4104501.121355-0; RUA SANTA CATARINA ;2038;;10;20
4104501;4104501.121363-0;4104501.121363-0; RUA SANTA CATARINA ;2022;;10;20
4104501;4104501.121371-0;4104501.121371-0; RUA SANTA CATARINA ;2010;;10;20
4104501;4104501.121380-0;4104501.121380-0; RUA SANTA CATARINA ;1998;;10;20
4104501;4104501.121398-0;4104501.121398-0; RUA SANTA CATARINA ;1986;;10;20
4104501;4104501.121401-0;4104501.121401-0; RUA SANTA CATARINA ;1974;;10;20
4104501;4104501.121410-0;4104501.121410-0; RUA SANTA CATARINA ;1962;;10;20
4104501;4104501.121428-0;4104501.121428-0; RUA SADI BIGATON ;1819;;10;20
4104501;4104501.121436-0;4104501.121436-0; RUA SADI BIGATON ;1805;;10;20
4104501;4104501.121444-0;4104501.121444-0; RUA SANTA CATARINA ;1938;;10;20
4104501;4104501.121452-0;4104501.121452-0; RUA SADI BIGATON ;1797;;10;20
4104501;4104501.121461-0;4104501.121461-0; RUA SANTA CATARINA ;1886;;10;20
4104501;4104501.121479-0;4104501.121479-0; RUA SANTA CATARINA ;1898;;10;20
4104501;4104501.121487-0;4104501.121487-0; RUA SANTA CATARINA ;1910;;10;20
4104501;4104501.12149-1;4104501.12149-1; RUA LORENO LAGEMANN;784;;10;20
4104501;4104501.121495-0;4104501.121495-0; RUA SADI BIGATON ;1794;;10;20
4104501;4104501.121509-0;4104501.121509-0; RUA SADI BIGATON ;1812;;10;20
4104501;4104501.121517-0;4104501.121517-0; RUA SADI BIGATON ;1822;;10;20
4104501;4104501.121525-0;4104501.121525-0; AV. RIO GRANDE DO SUL;2198;;10;20
4104501;4104501.121568-0;4104501.121568-0; RUA CARIRIS ;566;;10;20
4104501;4104501.12157-1;4104501.12157-1; RUA OIAPOS;781;;10;20
4104501;4104501.121576-0;4104501.121576-0; RUA CARIRIS ;580;;10;20
4104501;4104501.121584-0;4104501.121584-0; RUA CARIRIS ;588;;10;20
4104501;4104501.121592-0;4104501.121592-0; RUA CARIRIS ;602;;10;20
4104501;4104501.121606-0;4104501.121606-0; RUA CARIRIS ;614;;10;20
4104501;4104501.121614-0;4104501.121614-0; RUA CARIRIS ;626;;10;20
4104501;4104501.121622-0;4104501.121622-0; RUA CARIRIS ;640;;10;20
4104501;4104501.121631-0;4104501.121631-0; RUA CONCORDIA ;589;;10;20
4104501;4104501.121649-0;4104501.121649-0; RUA CONCORDIA ;585;;10;20
4104501;4104501.12165-1;4104501.12165-1; RUA LORENO LAGEMANN;752;;10;20
4104501;4104501.121657-0;4104501.121657-0; RUA CONCORDIA ;577;;10;20
4104501;4104501.121665-0;4104501.121665-0; RUA CONCORDIA ;563;;10;20
4104501;4104501.121673-0;4104501.121673-0; RUA CONCORDIA ;551;;10;20
4104501;4104501.121681-0;4104501.121681-0; RUA CONCORDIA ;537;;10;20
4104501;4104501.121690-0;4104501.121690-0; RUA CONCORDIA ;525;;10;20
4104501;4104501.121703-0;4104501.121703-0; AV. RIO GRANDE DO SUL;2174;;10;20
4104501;4104501.121711-0;4104501.121711-0; AV. RIO GRANDE DO SUL;2140;;10;20
4104501;4104501.121720-0;4104501.121720-0; RUA CONCORDIA ;514;;10;20
4104501;4104501.12173-1;4104501.12173-1; RUA OIAPOS;763;;10;20
4104501;4104501.121738-0;4104501.121738-0; RUA CONCORDIA ;526;;10;20
4104501;4104501.121746-0;4104501.121746-0; RUA CONCORDIA ;538;;10;20
4104501;4104501.121754-0;4104501.121754-0; RUA CONCORDIA ;550;;10;20
4104501;4104501.121762-0;4104501.121762-0; RUA CONCORDIA ;562;;10;20
4104501;4104501.121771-0;4104501.121771-0; RUA CONCORDIA ;584;;10;20
4104501;4104501.121789-0;4104501.121789-0; RUA CONCORDIA ;600;;10;20
4104501;4104501.121797-0;4104501.121797-0; RUA CONCORDIA ;576;;10;20
4104501;4104501.121801-0;4104501.121801-0; RUA ERNESTO LORENZETI ;605;;10;20
4104501;4104501.12181-1;4104501.12181-1; RUA LORENO LAGEMANN;746;;10;20
4104501;4104501.121819-0;4104501.121819-0; RUA ERNESTO LORENZETI ;593;;10;20
4104501;4104501.121827-0;4104501.121827-0; RUA ERNESTO LORENZETI ;585;;10;20
4104501;4104501.121835-0;4104501.121835-0; RUA ERNESTO LORENZETI ;531;;10;20
4104501;4104501.121843-0;4104501.121843-0; RUA ERNESTO LORENZETI ;549;;10;20
4104501;4104501.121851-0;4104501.121851-0; RUA ERNESTO LORENZETI ;537;;10;20
4104501;4104501.121860-0;4104501.121860-0; RUA ERNESTO LORENZETI ;525;;10;20
4104501;4104501.121878-0;4104501.121878-0; AV. RIO GRANDE DO SUL;2110;;10;20
4104501;4104501.121886-0;4104501.121886-0; RUA ERNESTO LORENZETI ;565;;10;20
4104501;4104501.121894-0;4104501.121894-0; AV. RIO GRANDE DO SUL;2072;;10;20
4104501;4104501.12190-1;4104501.12190-1; RUA OIAPOS;735;;10;20
4104501;4104501.121908-0;4104501.121908-0; RUA ERNESTO LORENZETI ;520;;10;20
4104501;4104501.121916-0;4104501.121916-0; RUA ERNESTO LORENZETI ;534;;10;20
4104501;4104501.121924-0;4104501.121924-0; RUA ERNESTO LORENZETI ;546;;10;20
4104501;4104501.121932-0;4104501.121932-0; RUA ERNESTO LORENZETI ;558;;10;20
4104501;4104501.121941-0;4104501.121941-0; RUA ERNESTO LORENZETI ;570;;10;20
4104501;4104501.121959-0;4104501.121959-0; RUA ERNESTO LORENZETI ;582;;10;20
4104501;4104501.121967-0;4104501.121967-0; RUA ERNESTO LORENZETI ;596;;10;20
4104501;4104501.121975-0;4104501.121975-0; RUA ERNESTO LORENZETI ;608;;10;20
4104501;4104501.121983-0;4104501.121983-0; RUA CLARINDA MAGRO ;621;;10;20
4104501;4104501.121991-0;4104501.121991-0; RUA CLARINDA MAGRO ;609;;10;20
4104501;4104501.122009-0;4104501.122009-0; RUA CLARINDA MAGRO ;597;;10;20
4104501;4104501.122017-0;4104501.122017-0; RUA CLARINDA MAGRO ;585;;10;20
4104501;4104501.122025-0;4104501.122025-0; RUA CLARINDA MAGRO ;573;;10;20
4104501;4104501.12203-1;4104501.12203-1; RUA LORENO LAGEMANN;718;;10;20
4104501;4104501.12203-2;4104501.12203-2; RUA LORENO LAGEMANN;718;;10;20
4104501;4104501.122033-0;4104501.122033-0; RUA CLARINDA MAGRO ;561;;10;20
4104501;4104501.122041-0;4104501.122041-0; RUA CLARINDA MAGRO ;545;;10;20
4104501;4104501.122050-0;4104501.122050-0; RUA CLARINDA MAGRO ;535;;10;20
4104501;4104501.122068-0;4104501.122068-0; RUA CLARINDA MAGRO ;523;;10;20
4104501;4104501.122076-0;4104501.122076-0; AV. RIO GRANDE DO SUL;2044;;10;20
4104501;4104501.122084-0;4104501.122084-0; AV. RIO GRANDE DO SUL;2012;;10;20
4104501;4104501.122092-1;4104501.122092-1; RUA CLARINDA MAGRO ;516;;10;20
4104501;4104501.122092-2;4104501.122092-2; RUA CLARINDA MAGRO ;516;;10;20
4104501;4104501.122106-0;4104501.122106-0; RUA CLARINDA MAGRO ;522;;10;20
4104501;4104501.12211-1;4104501.12211-1; RUA OIAPOS;725;;10;20
4104501;4104501.122114-0;4104501.122114-0; RUA CLARINDA MAGRO ;538;;10;20
4104501;4104501.122122-0;4104501.122122-0; RUA CLARINDA MAGRO ;550;;10;20
4104501;4104501.122131-0;4104501.122131-0; RUA CLARINDA MAGRO ;560;;10;20
4104501;4104501.122149-0;4104501.122149-0; RUA CLARINDA MAGRO ;572;;10;20
4104501;4104501.122157-0;4104501.122157-0; RUA CLARINDA MAGRO ;584;;10;20
4104501;4104501.122165-0;4104501.122165-0; RUA CLARINDA MAGRO ;596;;10;20
4104501;4104501.122173-0;4104501.122173-0; RUA CLARINDA MAGRO ;610;;10;20
4104501;4104501.122181-0;4104501.122181-0; RUA CARLOS MAGRO ;621;;10;20
4104501;4104501.122190-0;4104501.122190-0; RUA CARLOS MAGRO ;615;;10;20
4104501;4104501.122203-0;4104501.122203-0; RUA CARLOS MAGRO ;603;;10;20
4104501;4104501.122211-0;4104501.122211-0; RUA CARLOS MAGRO ;589;;10;20
4104501;4104501.122220-0;4104501.122220-0; RUA CARLOS MAGRO ;577;;10;20
4104501;4104501.122238-0;4104501.122238-0; RUA CARLOS MAGRO ;561;;10;20
4104501;4104501.122246-0;4104501.122246-0; RUA CARLOS MAGRO ;549;;10;20
4104501;4104501.122254-0;4104501.122254-0; RUA CARLOS MAGRO ;537;;10;20
4104501;4104501.122262-0;4104501.122262-0; RUA CARLOS MAGRO ;525;;10;20
4104501;4104501.122271-0;4104501.122271-0; AV. RIO GRANDE DO SUL;1988;;10;20
4104501;4104501.122289-0;4104501.122289-0; AV. RIO GRANDE DO SUL;1940;;10;20
4104501;4104501.122297-0;4104501.122297-0; AV. RIO GRANDE DO SUL;1958;;10;20
4104501;4104501.122301-0;4104501.122301-0; RUA CARLOS MAGRO ;518;;10;20
4104501;4104501.122319-0;4104501.122319-0; RUA CARLOS MAGRO ;522;;10;20
4104501;4104501.122327-0;4104501.122327-0; RUA CARLOS MAGRO ;538;;10;20
4104501;4104501.122335-0;4104501.122335-0; RUA CARLOS MAGRO ;550;;10;20
4104501;4104501.122343-0;4104501.122343-0; RUA CARLOS MAGRO ;562;;10;20
4104501;4104501.122351-0;4104501.122351-0; RUA CARLOS MAGRO ;576;;10;20
4104501;4104501.122360-0;4104501.122360-0; RUA CARLOS MAGRO ;588;;10;20
4104501;4104501.122378-0;4104501.122378-0; RUA CARLOS MAGRO ;600;;10;20
4104501;4104501.122386-0;4104501.122386-0; RUA CARLOS MAGRO ;610;;10;20
4104501;4104501.122394-0;4104501.122394-0; RUA SADI BIGATON ;1751;;10;20
4104501;4104501.122408-0;4104501.122408-0; RUA SADI BIGATON ;1739;;10;20
4104501;4104501.122416-0;4104501.122416-0; RUA SADI BIGATON ;1727;;10;20
4104501;4104501.122424-0;4104501.122424-0; RUA SADI BIGATON ;1715;;10;20
4104501;4104501.122432-0;4104501.122432-0; RUA SADI BIGATON ;1701;;10;20
4104501;4104501.122441-0;4104501.122441-0; RUA SADI BIGATON ;1691;;10;20
4104501;4104501.122459-0;4104501.122459-0; RUA SADI BIGATON ;1675;;10;20
4104501;4104501.122467-0;4104501.122467-0; RUA SADI BIGATON ;1666;;10;20
4104501;4104501.122475-0;4104501.122475-0; RUA SADI BIGATON ;1700;;10;20
4104501;4104501.122483-0;4104501.122483-0; RUA SADI BIGATON ;1730;;10;20
4104501;4104501.122491-0;4104501.122491-0; RUA SANTA CATARINA ;1893;;10;20
4104501;4104501.122505-0;4104501.122505-0; RUA SANTA CATARINA ;1885;;10;20
4104501;4104501.122513-0;4104501.122513-0; RUA SANTA CATARINA ;1867;;10;20
4104501;4104501.122521-0;4104501.122521-0; RUA SANTA CATARINA ;1870;;10;20
4104501;4104501.122530-0;4104501.122530-0; RUA NATALINO CENSI ;1025;;10;20
4104501;4104501.122548-0;4104501.122548-0; RUA NATALINO CENSI ;1019;;10;20
4104501;4104501.122556-0;4104501.122556-0; RUA NATALINO CENSI ;989;;10;20
4104501;4104501.122564-0;4104501.122564-0; RUA OTAVIO KISCHNER;;;10;20
4104501;4104501.122572-0;4104501.122572-0; RUA OTAVIO KISCHNER;;;10;20
4104501;4104501.122581-0;4104501.122581-0; RUA BETO MARCELLO ;990;;10;20
4104501;4104501.122599-0;4104501.122599-0; RUA BETO MARCELLO ;1014;;10;20
4104501;4104501.122602-0;4104501.122602-0; RUA BETO MARCELLO ;1028;;10;20
4104501;4104501.122611-0;4104501.122611-0; RUA BETO MARCELLO ;1038;;10;20
4104501;4104501.122629-0;4104501.122629-0; RUA BETO MARCELLO ;1050;;10;20
4104501;4104501.122637-0;4104501.122637-0; RUA BETO MARCELLO ;1066;;10;20
4104501;4104501.122645-0;4104501.122645-0; RUA BETO MARCELLO ;1078;;10;20
4104501;4104501.122653-0;4104501.122653-0; RUA BETO MARCELLO ;1091;;10;20
4104501;4104501.122661-1;4104501.122661-1; RUA MINAS GERAIS;4681;;10;20
4104501;4104501.122661-2;4104501.122661-2; RUA MINAS GERAIS;4681;;10;20
