COD_UNICO_ENDERECO;COD_UF;COD_MUNICIPIO;COD_DISTRITO;COD_SUBDISTRITO;COD_SETOR;NUM_QUADRA;NUM_FACE;CEP;DSC_LOCALIDADE;NOM_TIPO_SEGLOGR;NOM_TITULO_SEGLOGR;NOM_SEGLOGR;NUM_ENDERECO;DSC_MODIFICADOR;NOM_COMP_ELEM1;VAL_COMP_ELEM1;NOM_COMP_ELEM2;VAL_COMP_ELEM2;NOM_COMP_ELEM3;VAL_COMP_ELEM3;NOM_COMP_ELEM4;VAL_COMP_ELEM4;NOM_COMP_ELEM5;VAL_COMP_ELEM5;LATITUDE;LONGITUDE;NV_GEO_COORD;COD_ESPECIE;DSC_ESTABELECIMENTO;COD_INDICADOR_ESTAB_ENDERECO;COD_INDICADOR_CONST_ENDERECO;COD_INDICADOR_FINALIDADE_CONST;COD_TIPO_ESPECI
220187191;43;4309803;430980305;43098030500;430980305000003P;12;3;99940000;CENTRO;RUA;;PAULINA PANSERA;614;;;;;;;;;;;;-28.057418;-51.860455;1;1;;;;;101
209729810;43;4309803;430980305;43098030500;430980305000007P;0;69;99940000;CENTRO;ESTRADA;;IBIACA A SANANDUVA;0;SN;;;;;;;;;;;-28.046110;-51.851169;1;1;;;;;101
208076305;43;4309803;430980315;43098031500;430980315000001P;5;7;99945000;VILA VITORIA;RUA;;B;0;SN;;;;;;;;;;;-28.178569;-51.759965;1;1;;;;;101
72782615;43;4309803;430980305;43098030500;430980305000003P;7;15;99940000;CENTRO;RUA;;PAULINA PANSERA;633;;ANDAR;2;;;;;;;;;-28.057540;-51.860592;1;1;;;;;101
72783054;43;4309803;430980305;43098030500;430980305000005P;0;1;99940000;LINHA CAMPOS;ESTRADA;;IBIACA A TRES PINHEIROS;0;SN;CASA;;;;;;;;;;-28.085490;-51.836928;1;1;;;;;101
72783054;43;4309803;430980305;43098030500;430980305000005P;0;1;99940000;LINHA CAMPOS;ESTRADA;;IBIACA A TRES PINHEIROS;0;SN;CASA;;;;;;;;;;-28.085490;-51.836928;1;3;AGRICUTURA;1;;;
72781588;43;4309803;430980305;43098030500;430980305000009P;6;3;99940000;CENTRO;RUA;;DO COMERCIO;95;;;;;;;;;;;;-28.055561;-51.854020;1;1;;;;;101
72783049;43;4309803;430980305;43098030500;430980305000005P;0;1;99940000;LINHA CAMPOS;ESTRADA;;IBIACA A TRES PINHEIROS;0;SN;CASA;;;;;;;;;;-28.065823;-51.850507;1;1;;;;;101
72783049;43;4309803;430980305;43098030500;430980305000005P;0;1;99940000;LINHA CAMPOS;ESTRADA;;IBIACA A TRES PINHEIROS;0;SN;CASA;;;;;;;;;;-28.065823;-51.850507;1;3;AGRICULTURA;1;;;
72782690;43;4309803;430980305;43098030500;430980305000003P;12;3;99940000;CENTRO;RUA;;PAULINA PANSERA;580;;;;;;;;;;;;-28.057231;-51.860284;1;1;;;;;101
72782700;43;4309803;430980305;43098030500;430980305000003P;13;2;99940000;CENTRO;RUA;;SANANDUVA;765;;;;;;;;;;;;-28.056921;-51.859954;1;1;;;;;101
220187712;43;4309803;430980305;43098030500;430980305000003P;32;3;99940000;CENTRO;AVENIDA;;EUNICE BASSO SAGER;0;SN;;;;;;;;;;;-28.060717;-51.860697;1;7;;;1;1;
72781916;43;4309803;430980305;43098030500;430980305000008P;19;2;99940000;CENTRO;RUA;;CARLOS PANSERA;0;SN;BARRACAO;;;;;;;;;;-28.054113;-51.860409;1;6;MECANICA NEGRETTI;1;;;
208661151;43;4309803;430980305;43098030500;430980305000005P;0;1;99940000;LINHA CAMPOS;ESTRADA;;IBIACA A TRES PINHEIROS;0;SN;;;;;;;;;;;-28.084226;-51.827197;1;4;ESCOLA M SIQUEIRA CAMPOS;1;;;
72781587;43;4309803;430980305;43098030500;430980305000009P;6;3;99940000;CENTRO;RUA;;DO COMERCIO;37;;FUNDOS;;;;;;;;;;-28.055725;-51.853658;1;1;;;;;101
213477539;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.087257;-51.765286;1;1;;;;;101
72782896;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.088151;-51.766813;1;1;;;;;101
72782896;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.088151;-51.766813;1;3;PRODUCAO DE GRAOS CRIACAO DE BOVINOS;1;;;
72782902;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.099847;-51.777250;1;1;;;;;103
72782924;43;4309803;430980305;43098030500;430980305000004P;0;5;99940000;PAIOL DA VARZEA;ESTRADA;;DOS TIEPO;0;SN;;;;;;;;;;;-28.072070;-51.786375;1;3;PRODUCAO DE GRAOS E LEITE;1;;;
72782924;43;4309803;430980305;43098030500;430980305000004P;0;5;99940000;PAIOL DA VARZEA;ESTRADA;;DOS TIEPO;0;SN;;;;;;;;;;;-28.072070;-51.786375;1;1;;;;;101
72782928;43;4309803;430980305;43098030500;430980305000004P;0;5;99940000;PAIOL DA VARZEA;ESTRADA;;DOS TIEPO;0;SN;;;;;;;;;;;-28.077278;-51.797852;1;3;;1;;;
72782928;43;4309803;430980305;43098030500;430980305000004P;0;5;99940000;PAIOL DA VARZEA;ESTRADA;;DOS TIEPO;0;SN;;;;;;;;;;;-28.077278;-51.797852;1;1;;;;;101
72782611;43;4309803;430980305;43098030500;430980305000003P;7;14;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;0;SN;;;;;;;;;;;-28.057529;-51.861344;1;7;;;1;1;
72782811;43;4309803;430980305;43098030500;430980305000003P;20;2;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;515;;;;;;;;;;;;-28.058856;-51.857740;1;1;;;;;101
220187201;43;4309803;430980305;43098030500;430980305000003P;14;1;99940000;CENTRO;RUA;;PAULINA PANSERA;0;SN;;;;;;;;;;;-28.056259;-51.860133;1;1;;;;;101
220186895;43;4309803;430980305;43098030500;430980305000003P;7;14;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;881;;;;;;;;;;;;-28.057555;-51.861270;1;6;MARCENARIA MF;1;;;
72782897;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.087459;-51.766298;1;1;;;;;101
224368436;43;4309803;430980305;43098030500;430980305000009P;26;18;99940000;CENTRO;RUA;;TREZE;0;SN;;;;;;;;;;;-28.044795;-51.861881;1;1;;;;;101
72782899;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.098663;-51.778566;1;1;;;;;101
72782926;43;4309803;430980305;43098030500;430980305000004P;0;5;99940000;PAIOL DA VARZEA;ESTRADA;;DOS TIEPO;0;SN;;;;;;;;;;;-28.073157;-51.794491;1;3;PRODUCAO DE SOJA MILHO TRIGO;1;;;
72782926;43;4309803;430980305;43098030500;430980305000004P;0;5;99940000;PAIOL DA VARZEA;ESTRADA;;DOS TIEPO;0;SN;;;;;;;;;;;-28.073157;-51.794491;1;1;;;;;101
224559756;43;4309803;430980305;43098030500;430980305000002P;8;3;99940000;CENTRO;RUA;;CAXAMBU;787;;;;;;;;;;;;-28.060640;-51.856140;1;1;;;;;101
72782334;43;4309803;430980305;43098030500;430980305000002P;8;3;99940000;CENTRO;RUA;;CAXAMBU;528;;;;;;;;;;;;-28.060798;-51.855786;1;1;;;;;101
220186904;43;4309803;430980305;43098030500;430980305000003P;7;14;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;0;SN;;;;;;;;;;;-28.057498;-51.861119;1;6;ARMAZEM;1;;;
72782900;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.099102;-51.779001;1;1;;;;;101
72782812;43;4309803;430980305;43098030500;430980305000003P;20;2;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;529;;;;;;;;;;;;-28.058850;-51.857874;1;1;;;;;101
72782335;43;4309803;430980305;43098030500;430980305000002P;8;3;99940000;CENTRO;RUA;;CAXAMBU;801;;;;;;;;;;;;-28.060604;-51.856318;1;1;;;;;101
72782099;43;4309803;430980305;43098030500;430980305000009P;26;17;99940000;CENTRO;RUA;;PAULINA PANSERA;0;SN;;;;;;;;;;;-28.051206;-51.857716;1;1;;;;;101
220187425;43;4309803;430980305;43098030500;430980305000003P;20;2;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;553;;;;;;;;;;;;-28.058758;-51.858059;1;1;;;;;101
220187199;43;4309803;430980305;43098030500;430980305000003P;14;1;99940000;CENTRO;RUA;;PAULINA PANSERA;835;;;;;;;;;;;;-28.056672;-51.860284;1;1;;;;;101
220186900;43;4309803;430980305;43098030500;430980305000003P;7;14;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;881;;;;;;;;;;;;-28.057545;-51.861272;1;1;;;;;101
72782895;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.087082;-51.765352;1;1;;;;;101
72782903;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.098980;-51.777898;1;3;;1;;;
72782893;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.086192;-51.757154;1;1;;;;;101
72782893;43;4309803;430980305;43098030500;430980305000004P;0;3;99940000;TRES PINHEIROS;ESTRADA;;MAZZUTI AGUIAR;0;SN;;;;;;;;;;;-28.086192;-51.757154;1;3;;1;;;
72782925;43;4309803;430980305;43098030500;430980305000004P;0;5;99940000;PAIOL DA VARZEA;ESTRADA;;DOS TIEPO;0;SN;;;;;;;;;;;-28.072109;-51.786372;1;1;;;;;101
220187427;43;4309803;430980305;43098030500;430980305000003P;20;2;99940000;CENTRO;RUA;MARECHAL;DEODORO DA FONSECA;541;;;;;;;;;;;;-28.058755;-51.857970;1;1;;;;;101
108847188;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;50;;FUNDOS;;;;;;;;;;-28.054357;-51.852353;1;6;BORRACHARIA;1;;;
72782138;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;36;;;;;;;;;;;;-28.054412;-51.852420;1;1;;;;;101
72782146;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;36;;FUNDOS;;;;;;;;;;-28.054315;-51.852328;1;1;;;;;101
72782135;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;20;;;;;;;;;;;;-28.054152;-51.852208;1;1;;;;;101
72782148;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;2;;;;;;;;;;;;-28.053890;-51.851950;1;1;;;;;101
224559633;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;36;;;;;;;;;;;;-28.054302;-51.852330;1;1;;;;;101
72783592;43;4309803;430980315;43098031500;430980315000003P;0;5;99945000;DIVINO FAXINAL;ESTRADA;;ALCIDES ATE GIBRA;0;SN;;;;;;;;;;;-28.081679;-51.670916;1;1;;;;;101
72783592;43;4309803;430980315;43098031500;430980315000003P;0;5;99945000;DIVINO FAXINAL;ESTRADA;;ALCIDES ATE GIBRA;0;SN;;;;;;;;;;;-28.081679;-51.670916;1;3;PRODUCAO DE GRAOS E CRIACAO DE BOVINOS;1;;;
72782144;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;50;;FUNDOS;;;;;;;;;;-28.054435;-51.852423;1;1;;;;;101
72783594;43;4309803;430980315;43098031500;430980315000003P;0;5;99945000;DIVINO FAXINAL;ESTRADA;;ALCIDES ATE GIBRA;0;SN;;;;;;;;;;;-28.082025;-51.668804;1;1;;;;;101
72783594;43;4309803;430980315;43098031500;430980315000003P;0;5;99945000;DIVINO FAXINAL;ESTRADA;;ALCIDES ATE GIBRA;0;SN;;;;;;;;;;;-28.082025;-51.668804;1;3;PRODUCAO DE LEITE;1;;;
113128789;43;4309803;430980310;43098031000;430980310000002P;0;77;99940959;RIO TELHA;ESTRADA;;PULADOR RIO TELHA;0;SN;;;;;;;;;;;-28.130539;-51.864603;1;1;;;;;101
113128789;43;4309803;430980310;43098031000;430980310000002P;0;77;99940959;RIO TELHA;ESTRADA;;PULADOR RIO TELHA;0;SN;;;;;;;;;;;-28.130539;-51.864603;1;3;;1;;;
72782142;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;0;SN;;;;;;;;;;;-28.054835;-51.852573;1;8;IGREJA ASSEMBLEIA DE DEUS;1;;;
72782141;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;78;;;;;;;;;;;;-28.054632;-51.852475;1;1;;;;;101
72783591;43;4309803;430980315;43098031500;430980315000003P;0;5;99945000;DIVINO FAXINAL;ESTRADA;;ALCIDES ATE GIBRA;0;SN;;;;;;;;;;;-28.080264;-51.674422;1;1;;;;;101
72783591;43;4309803;430980315;43098031500;430980315000003P;0;5;99945000;DIVINO FAXINAL;ESTRADA;;ALCIDES ATE GIBRA;0;SN;;;;;;;;;;;-28.080264;-51.674422;1;3;FRUTICULTURA;1;;;
72782137;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;28;;;;;;;;;;;;-28.054197;-51.852243;1;1;;;;;101
72782136;43;4309803;430980305;43098030500;430980305000002P;1;1;99940000;CENTRO;RUA;;NOVA FIUME;16;;;;;;;;;;;;-28.053672;-51.852062;1;1;;;;;101
220186887;43;4309803;430980305;43098030500;430980305000003P;7;12;99940000;CENTRO;RUA;;PAULINA PANSERA;705;;;;;;;;;;;;-28.058183;-51.860928;1;1;;;;;101
72782608;43;4309803;430980305;43098030500;430980305000003P;7;12;99940000;CENTRO;RUA;;PAULINA PANSERA;705;;;;;;;;;;;;-28.058293;-51.861027;1;1;;;;;101
72783487;43;4309803;430980315;43098031500;430980315000002P;0;75;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.165505;-51.745096;1;1;;;;;101
72783487;43;4309803;430980315;43098031500;430980315000002P;0;75;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.165505;-51.745096;1;3;;1;;;
72783595;43;4309803;430980315;43098031500;430980315000003P;0;5;99945000;DIVINO FAXINAL;ESTRADA;;ALCIDES ATE GIBRA;0;SN;;;;;;;;;;;-28.082414;-51.667532;1;1;;;;;101
72783595;43;4309803;430980315;43098031500;430980315000003P;0;5;99945000;DIVINO FAXINAL;ESTRADA;;ALCIDES ATE GIBRA;0;SN;;;;;;;;;;;-28.082414;-51.667532;1;3;;1;;;
224368208;43;4309803;430980305;43098030500;430980305000009P;11;1;99940000;CENTRO;RUA;;DO COMERCIO;510;;;;;;;;;;;;-28.054247;-51.858058;1;1;;;;;101
72781723;43;4309803;430980305;43098030500;430980305000009P;11;1;99940000;CENTRO;RUA;;DO COMERCIO;568;;;;;;;;;;;;-28.054084;-51.858589;1;1;;;;;101
208814280;43;4309803;430980305;43098030500;430980305000008P;15;26;99940000;CENTRO;RUA;;DO COMERCIO;857;;;;;;;;;;;;-28.052797;-51.861498;1;1;;;;;101
72781862;43;4309803;430980305;43098030500;430980305000008P;15;26;99940000;CENTRO;RUA;;DO COMERCIO;773;;;;;;;;;;;;-28.053016;-51.860830;1;1;;;;;101
220187350;43;4309803;430980305;43098030500;430980305000003P;18;3;99940000;CENTRO;AVENIDA;;EUNICE BASSO SAGER;0;SN;;;;;;;;;;;-28.056867;-51.858857;1;6;FISIOTERAPIA E NUTRICAO;1;;;
72781724;43;4309803;430980305;43098030500;430980305000009P;11;1;99940000;CENTRO;RUA;;DO COMERCIO;548;;;;;;;;;;;;-28.054029;-51.858469;1;1;;;;;101
208814276;43;4309803;430980305;43098030500;430980305000008P;15;26;99940000;CENTRO;RUA;;DO COMERCIO;841;;;;;;;;;;;;-28.052839;-51.861052;1;1;;;;;101
224368412;43;4309803;430980305;43098030500;430980305000009P;26;8;99940000;CENTRO;RUA;;QUINZE DE NOVEMBRO;0;SN;;;;;;;;;;;-28.053119;-51.855929;1;1;;;;;101
72782767;43;4309803;430980305;43098030500;430980305000003P;18;3;99940000;CENTRO;AVENIDA;;EUNICE BASSO SAGER;484;;;;;;;;;;;;-28.056711;-51.858774;1;6;ESCOLA PINGO DE GENTE;1;;;
111064201;43;4309803;430980315;43098031500;430980315000003P;0;30;99940000;DIVINO FAXINAL;ESTRADA;;DO DIVINO A FAXINAL;0;SN;CASA;TIJOLO;LADO;ESQUERDO;;;;;;;-28.101594;-51.646151;1;1;;;;;101
111064201;43;4309803;430980315;43098031500;430980315000003P;0;30;99940000;DIVINO FAXINAL;ESTRADA;;DO DIVINO A FAXINAL;0;SN;CASA;TIJOLO;LADO;ESQUERDO;;;;;;;-28.101594;-51.646151;1;3;;1;;;
72782764;43;4309803;430980305;43098030500;430980305000003P;18;3;99940000;CENTRO;AVENIDA;;EUNICE BASSO SAGER;0;SN;;;;;;;;;;;-28.056926;-51.858885;1;1;;;;;101
208814275;43;4309803;430980305;43098030500;430980305000008P;15;26;99940000;CENTRO;RUA;;DO COMERCIO;0;SN;;;;;;;;;;;-28.053054;-51.860870;1;7;;;2;1;
224559668;43;4309803;430980305;43098030500;430980305000002P;1;18;99940000;CENTRO;RUA;;SETE;0;SN;;;;;;;;;;;-28.055337;-51.844478;1;6;MATADOURO E FRIGORIFICO;1;;;
224559668;43;4309803;430980305;43098030500;430980305000002P;1;18;99940000;CENTRO;RUA;;SETE;0;SN;;;;;;;;;;;-28.055337;-51.844478;1;1;;;;;101
72782766;43;4309803;430980305;43098030500;430980305000003P;18;3;99940000;CENTRO;AVENIDA;;EUNICE BASSO SAGER;470;;;;;;;;;;;;-28.056662;-51.858743;1;1;;;;;101
72781517;43;4309803;430980305;43098030500;430980305000008P;1;3;99940000;CENTRO;RUA;;G;0;SN;;;;;;;;;;;-28.048934;-51.864187;1;6;PARQUE DE RODEIOS;1;;;
213477656;43;4309803;430980305;43098030500;430980305000004P;0;86;99940000;PAIOL DA VARZEA;ESTRADA;;RIO DO MEIO;0;SN;;;;;;;;;;;-28.052192;-51.842098;1;6;CAMPO FUTEBOL VETERANOS;1;;;
111064190;43;4309803;430980315;43098031500;430980315000003P;0;30;99940000;DIVINO FAXINAL;ESTRADA;;DO DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.102772;-51.657282;1;3;;1;;;
111064190;43;4309803;430980315;43098031500;430980315000003P;0;30;99940000;DIVINO FAXINAL;ESTRADA;;DO DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.102772;-51.657282;1;1;;;;;101
72781727;43;4309803;430980305;43098030500;430980305000009P;11;1;99940000;CENTRO;RUA;;DO COMERCIO;492;;;;;;;;;;;;-28.054239;-51.857808;1;6;LOJA DE REFRIGERACAO;1;;;
208814277;43;4309803;430980305;43098030500;430980305000008P;15;26;99940000;CENTRO;RUA;;DO COMERCIO;0;SN;;;;;;;;;;;-28.052799;-51.861349;1;1;;;;;101
72782768;43;4309803;430980305;43098030500;430980305000003P;18;3;99940000;CENTRO;AVENIDA;;EUNICE BASSO SAGER;512;;;;;;;;;;;;-28.057055;-51.858928;1;1;;;;;101
72781725;43;4309803;430980305;43098030500;430980305000009P;11;1;99940000;CENTRO;RUA;;DO COMERCIO;522;;;;;;;;;;;;-28.054150;-51.858187;1;1;;;;;101
72781726;43;4309803;430980305;43098030500;430980305000009P;11;1;99940000;CENTRO;RUA;;DO COMERCIO;510;;;;;;;;;;;;-28.054192;-51.858047;1;1;;;;;101
72782765;43;4309803;430980305;43098030500;430980305000003P;18;3;99940000;CENTRO;AVENIDA;;EUNICE BASSO SAGER;450;;;;;;;;;;;;-28.056386;-51.858646;1;1;;;;;101
224368207;43;4309803;430980305;43098030500;430980305000009P;11;1;99940000;CENTRO;RUA;;DO COMERCIO;548;;;;;;;;;;;;-28.054042;-51.858579;1;1;;;;;101
224368206;43;4309803;430980305;43098030500;430980305000009P;11;1;99940000;CENTRO;RUA;;DO COMERCIO;548;;PORAO;;;;;;;;;;-28.054021;-51.858504;1;6;SALAO DE BELEZA;1;;;
111064188;43;4309803;430980315;43098031500;430980315000003P;0;30;99940000;DIVINO FAXINAL;ESTRADA;;DO DIVINO A FAXINAL;0;SN;CASA;MADEIRA;LADO;DIREITO;;;;;;;-28.109376;-51.665691;1;3;;1;;;
111064188;43;4309803;430980315;43098031500;430980315000003P;0;30;99940000;DIVINO FAXINAL;ESTRADA;;DO DIVINO A FAXINAL;0;SN;CASA;MADEIRA;LADO;DIREITO;;;;;;;-28.109376;-51.665691;1;1;;;;;101
72781722;43;4309803;430980305;43098030500;430980305000009P;11;1;99940000;CENTRO;RUA;;DO COMERCIO;582;;;;;;;;;;;;-28.053958;-51.858729;1;1;;;;;101
72782004;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;187;;;;;;;;;;;;-28.055266;-51.855030;1;1;;;;;101
224368197;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;0;SN;;;;;;;;;;;-28.055354;-51.857712;1;6;TOP FIT ACADEMIA;1;;;
224368200;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;0;SN;;;;;;;;;;;-28.055270;-51.857971;1;6;ZANINI MOVEIS E ELETRO;1;;;
224368202;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;0;SN;;;;;;;;;;;-28.055338;-51.857912;1;6;LOTERICA;1;;;
72781709;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;0;SN;ANDAR;1;APARTAMENTO;1;;;;;;;-28.055589;-51.857109;1;1;;;;;103
72781711;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;577;;TERREO;1;;;;;;;;;-28.055532;-51.857372;1;6;FARMACIA;1;;;
72781713;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;587;;;;;;;;;;;;-28.055562;-51.857498;1;1;;;;;103
72781717;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;583;;ANDAR;2;APARTAMENTO;2;;;;;;;-28.055584;-51.857524;2;1;;;;;101
72782015;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;137;;ANDAR;4;APARTAMENTO;302;;;;;;;-28.055248;-51.854635;2;1;;;;;103
72782017;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;137;;ANDAR;4;APARTAMENTO;301;;;;;;;-28.055248;-51.854635;2;1;;;;;103
72782018;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;137;;ANDAR;3;APARTAMENTO;201;;;;;;;-28.055248;-51.854635;2;1;;;;;103
72782023;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;137;;ANDAR;3;APARTAMENTO;203;;;;;;;-28.055248;-51.854635;2;1;;;;;103
224368186;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;599;;APARTAMENTO;401;;;;;;;;;-28.055374;-51.857648;2;1;;;;;103
72782005;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;179;;;;;;;;;;;;-28.055282;-51.855022;1;6;DEPOSITO;1;;;
72782012;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;161;;ANDAR;2;;;;;;;;;-28.055298;-51.854785;1;6;ACADEMIA AL FITNESS;1;;;
72781707;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;0;SN;ANDAR;3;APARTAMENTO;4;;;;;;;-28.055537;-51.857250;1;1;;;;;103
72781710;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;0;SN;ANDAR;2;APARTAMENTO;2;;;;;;;-28.055678;-51.857195;3;1;;;;;103
72782011;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;161;;TERREO;;;;;;;;;;-28.055293;-51.854780;1;6;GRUPO CN;1;;;
224368204;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;598;;APARTAMENTO;102;;;;;;;;;-28.055201;-51.857242;1;1;;;;;101
72782006;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;171;;ANDAR;1;;;;;;;;;-28.055209;-51.854962;1;6;SUPER MERCADO;1;;;
224368171;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;599;;APARTAMENTO;801;;;;;;;;;-28.055374;-51.857648;2;1;;;;;103
224368174;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;599;;APARTAMENTO;701;;;;;;;;;-28.055374;-51.857648;2;1;;;;;103
224368178;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;599;;APARTAMENTO;601;;;;;;;;;-28.055374;-51.857648;2;1;;;;;103
224368445;43;4309803;430980305;43098030500;430980305000009P;27;1;99940000;CENTRO;RUA;;VINTE E TRES;0;SN;;;;;;;;;;;-28.045035;-51.853102;1;1;;;;;101
224368192;43;4309803;430980305;43098030500;430980305000009P;10;3;99940000;CENTRO;RUA;;JULIO DE CASTILHOS;599;;APARTAMENTO;302;;;;;;;;;-28.055374;-51.857648;2;1;;;;;103
72782009;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;137;;ANDAR;1;SALA;3;;;;;;;-28.055372;-51.854567;1;6;TABELIONATO;1;;;
72782019;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;137;;ANDAR;3;APARTAMENTO;202;;;;;;;-28.055248;-51.854635;2;1;;;;;103
72782024;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;171;;ANDAR;2;APARTAMENTO;1;;;;;;;-28.055265;-51.854791;2;1;;;;;103
72782025;43;4309803;430980305;43098030500;430980305000009P;25;3;99940000;CENTRO;RUA;;DO COMERCIO;171;;ANDAR;2;APARTAMENTO;2;;;;;;;-28.055265;-51.854791;2;1;;;;;103
